marker;iteration;timestamp;sens.KITGripperFTSensor.tz;sens.TestBenchMotor.position;sens.TestBenchMotor.targetPWM;sens.TestBenchMotor.velocityTicksPerMs;sens.TestBenchMotor.rawVelocity;sens.TestBenchMotor.filteredVelocity;ctrl.TestBenchMotor.ControlMode_Velocity1DoF.velocity
;6360427;1560513622220626;0.002674;-0.450381;79;8.000000;0.030230;0.030986;0.040200
;6360428;1560513622221630;0.002608;-0.450350;80;9.000000;0.030230;0.030986;0.040400
;6360429;1560513622222637;0.002543;-0.450320;80;9.000000;0.034009;0.031364;0.040400
;6360430;1560513622223628;0.002558;-0.450289;80;8.000000;0.034009;0.031364;0.040600
;6360431;1560513622224626;0.002574;-0.450259;80;9.000000;0.030230;0.031742;0.040800
;6360432;1560513622225627;0.002574;-0.450228;81;9.000000;0.034009;0.031742;0.041000
;6360433;1560513622226625;0.002574;-0.450183;81;8.000000;0.034009;0.032120;0.041000
;6360434;1560513622227625;0.002574;-0.450152;81;9.000000;0.030230;0.032120;0.041200
;6360435;1560513622228626;0.002574;-0.450122;82;8.000000;0.034009;0.032498;0.041400
;6360436;1560513622229610;0.002574;-0.450091;82;9.000000;0.030230;0.032120;0.041400
;6360437;1560513622230597;0.002574;-0.450061;82;9.000000;0.034009;0.032498;0.041600
;6360438;1560513622231588;0.002574;-0.450015;82;10.000000;0.034009;0.032875;0.041800
;6360439;1560513622232589;0.002710;-0.449984;83;9.000000;0.037788;0.033253;0.042000
;6360440;1560513622233590;0.002845;-0.449954;83;9.000000;0.034009;0.033253;0.042000
;6360441;1560513622234594;0.002845;-0.449923;83;10.000000;0.034009;0.033631;0.042200
;6360442;1560513622235594;0.002845;-0.449877;83;10.000000;0.037788;0.034009;0.042200
;6360443;1560513622236599;0.002845;-0.449832;83;10.000000;0.037788;0.034387;0.042400
;6360444;1560513622237597;0.002845;-0.449801;83;10.000000;0.037788;0.035143;0.042600
;6360445;1560513622238590;0.002769;-0.449771;83;11.000000;0.037788;0.035521;0.042600
;6360446;1560513622239601;0.002692;-0.449725;83;10.000000;0.041567;0.036654;0.042800
;6360447;1560513622240596;0.002692;-0.449679;83;11.000000;0.037788;0.037032;0.043000
;6360448;1560513622241594;0.002669;-0.449649;83;11.000000;0.041567;0.037788;0.043000
;6360449;1560513622242593;0.002645;-0.449603;83;11.000000;0.041567;0.038166;0.043200
;6360450;1560513622243591;0.002644;-0.449557;83;10.000000;0.041567;0.038922;0.043400
;6360451;1560513622244601;0.002644;-0.449526;83;12.000000;0.037788;0.039299;0.043600
;6360452;1560513622245586;0.002604;-0.449465;83;11.000000;0.045345;0.040055;0.043600
;6360453;1560513622246585;0.002565;-0.449435;83;11.000000;0.041567;0.040433;0.043800
;6360454;1560513622247582;0.002565;-0.449389;83;12.000000;0.041567;0.040811;0.044000
;6360455;1560513622248587;0.002565;-0.449343;83;12.000000;0.045345;0.041567;0.044200
;6360456;1560513622249611;0.002565;-0.449313;82;11.000000;0.045345;0.041945;0.044200
;6360457;1560513622250591;0.002524;-0.449267;82;11.000000;0.041567;0.042322;0.044400
;6360458;1560513622251587;0.002524;-0.449237;82;12.000000;0.041567;0.042322;0.044600
;6360459;1560513622252592;0.002524;-0.449176;82;12.000000;0.045345;0.042700;0.044600
;6360460;1560513622253596;0.002524;-0.449145;82;11.000000;0.045345;0.043078;0.044800
;6360461;1560513622254599;0.002507;-0.449099;82;11.000000;0.041567;0.043456;0.045000
;6360462;1560513622255599;0.002450;-0.449053;82;12.000000;0.041567;0.043078;0.045200
;6360463;1560513622256593;0.002441;-0.449008;82;12.000000;0.045345;0.043456;0.045200
;6360464;1560513622257598;0.002433;-0.448962;82;11.000000;0.045345;0.043834;0.045400
;6360465;1560513622258591;0.002408;-0.448916;82;11.000000;0.041567;0.043456;0.045600
;6360466;1560513622259636;0.002382;-0.448870;82;11.000000;0.041567;0.043078;0.045600
;6360467;1560513622260594;0.002382;-0.448840;82;11.000000;0.041567;0.043078;0.045800
;6360468;1560513622261604;0.002382;-0.448794;83;11.000000;0.041567;0.043078;0.046000
;6360469;1560513622262613;0.002382;-0.448748;82;11.000000;0.041567;0.042700;0.046000
;6360470;1560513622263601;0.002382;-0.448718;83;11.000000;0.041567;0.042322;0.046200
;6360471;1560513622264598;0.002489;-0.448672;83;11.000000;0.041567;0.042322;0.046400
;6360472;1560513622265601;0.002520;-0.448626;83;11.000000;0.041567;0.042322;0.046400
;6360473;1560513622266594;0.002520;-0.448580;84;10.000000;0.041567;0.041945;0.046600
;6360474;1560513622267593;0.002597;-0.448550;84;11.000000;0.037788;0.041189;0.046800
;6360475;1560513622268592;0.002631;-0.448504;84;11.000000;0.041567;0.041189;0.046800
;6360476;1560513622269631;0.002666;-0.448458;85;11.000000;0.041567;0.041189;0.047000
;6360477;1560513622270604;0.002666;-0.448413;85;11.000000;0.041567;0.041189;0.047200
;6360478;1560513622271593;0.002690;-0.448382;85;11.000000;0.041567;0.041189;0.047200
;6360479;1560513622272595;0.002714;-0.448336;86;11.000000;0.041567;0.041189;0.047400
;6360480;1560513622273594;0.002714;-0.448290;86;11.000000;0.041567;0.041189;0.047600
;6360481;1560513622274605;0.002714;-0.448260;86;11.000000;0.041567;0.041189;0.047600
;6360482;1560513622275603;0.002714;-0.448214;87;12.000000;0.041567;0.041189;0.047800
;6360483;1560513622276602;0.002723;-0.448168;87;11.000000;0.045345;0.041567;0.048000
;6360484;1560513622277609;0.002723;-0.448123;87;12.000000;0.041567;0.041945;0.048000
;6360485;1560513622278585;0.002723;-0.448077;88;12.000000;0.045345;0.042322;0.048200
;6360486;1560513622279595;0.002723;-0.448031;88;12.000000;0.045345;0.042700;0.048200
;6360487;1560513622280591;0.002714;-0.447985;88;12.000000;0.045345;0.043078;0.048400
;6360488;1560513622281591;0.002649;-0.447940;88;12.000000;0.045345;0.043456;0.048600
;6360489;1560513622282593;0.002622;-0.447894;88;13.000000;0.045345;0.043834;0.048800
;6360490;1560513622283593;0.002661;-0.447848;88;12.000000;0.049124;0.044590;0.048800
;6360491;1560513622284593;0.002696;-0.447802;89;13.000000;0.045345;0.044968;0.049000
;6360492;1560513622285591;0.002731;-0.447741;89;12.000000;0.049124;0.045723;0.049200
;6360493;1560513622286613;0.002696;-0.447726;88;13.000000;0.045345;0.045723;0.049200
;6360494;1560513622287595;0.002661;-0.447665;89;14.000000;0.049124;0.046479;0.049400
;6360495;1560513622288601;0.002650;-0.447619;89;13.000000;0.052903;0.047235;0.049600
;6360496;1560513622289609;0.002639;-0.447573;89;13.000000;0.049124;0.047613;0.049800
;6360497;1560513622290599;0.002639;-0.447512;88;14.000000;0.049124;0.047991;0.049800
;6360498;1560513622291593;0.002639;-0.447467;88;14.000000;0.052903;0.048746;0.050000
;6360499;1560513622292597;0.002639;-0.447405;88;13.000000;0.052903;0.049502;0.050200
;6360500;1560513622293614;0.002557;-0.447360;88;14.000000;0.049124;0.049502;0.050200
;6360501;1560513622294596;0.002476;-0.447299;88;13.000000;0.052903;0.050258;0.050400
;6360502;1560513622295602;0.002476;-0.447253;88;14.000000;0.049124;0.050258;0.050600
;6360503;1560513622296607;0.002476;-0.447207;88;13.000000;0.052903;0.051014;0.050600
;6360504;1560513622297605;0.002476;-0.447146;88;15.000000;0.049124;0.051014;0.050800
;6360505;1560513622298595;0.002476;-0.447100;88;13.000000;0.056682;0.051392;0.051000
;6360506;1560513622299595;0.002537;-0.447055;88;14.000000;0.049124;0.051392;0.051200
;6360507;1560513622300603;0.002598;-0.446993;87;13.000000;0.052903;0.051769;0.051200
;6360508;1560513622301592;0.002608;-0.446948;87;14.000000;0.049124;0.051392;0.051400
;6360509;1560513622302595;0.002608;-0.446887;88;13.000000;0.052903;0.051392;0.051600
;6360510;1560513622303596;0.002608;-0.446841;87;14.000000;0.049124;0.051392;0.051600
;6360511;1560513622304607;0.002608;-0.446780;88;14.000000;0.052903;0.051392;0.051800
;6360512;1560513622305598;0.002608;-0.446734;88;13.000000;0.052903;0.051769;0.052000
;6360513;1560513622306597;0.002618;-0.446688;88;13.000000;0.049124;0.051392;0.052200
;6360514;1560513622307613;0.002634;-0.446627;88;13.000000;0.049124;0.051392;0.052200
;6360515;1560513622308596;0.002649;-0.446582;88;14.000000;0.049124;0.050636;0.052400
;6360516;1560513622309600;0.002649;-0.446536;88;13.000000;0.052903;0.051014;0.052600
;6360517;1560513622310593;0.002649;-0.446475;89;13.000000;0.049124;0.050636;0.052800
;6360518;1560513622311596;0.002649;-0.446429;89;14.000000;0.049124;0.050636;0.052800
;6360519;1560513622312588;0.002662;-0.446383;89;12.000000;0.052903;0.050636;0.053000
;6360520;1560513622313601;0.002676;-0.446337;90;14.000000;0.045345;0.050258;0.053200
;6360521;1560513622314605;0.002710;-0.446276;90;13.000000;0.052903;0.050258;0.053200
;6360522;1560513622315594;0.002743;-0.446231;90;12.000000;0.049124;0.049880;0.053400
;6360523;1560513622316595;0.002786;-0.446185;90;13.000000;0.045345;0.049502;0.053600
;6360524;1560513622317599;0.002829;-0.446139;91;13.000000;0.049124;0.049502;0.053800
;6360525;1560513622318594;0.002829;-0.446093;91;13.000000;0.049124;0.049502;0.053800
;6360526;1560513622319597;0.002829;-0.446047;92;13.000000;0.049124;0.049124;0.054000
;6360527;1560513622320603;0.002829;-0.446002;92;12.000000;0.049124;0.049124;0.054200
;6360528;1560513622321602;0.002829;-0.445956;92;13.000000;0.045345;0.048746;0.054200
;6360529;1560513622322595;0.002829;-0.445910;93;13.000000;0.049124;0.048369;0.054400
;6360530;1560513622323593;0.002763;-0.445849;93;13.000000;0.049124;0.048746;0.054600
;6360531;1560513622324598;0.002697;-0.445803;94;12.000000;0.049124;0.048369;0.054800
;6360532;1560513622325595;0.002696;-0.445758;94;13.000000;0.045345;0.047991;0.054800
;6360533;1560513622326595;0.002694;-0.445712;95;12.000000;0.049124;0.048369;0.055000
;6360534;1560513622327599;0.002692;-0.445666;95;13.000000;0.045345;0.047991;0.055200
;6360535;1560513622328609;0.002691;-0.445620;96;14.000000;0.049124;0.047991;0.055400
;6360536;1560513622329597;0.002665;-0.445559;96;14.000000;0.052903;0.048369;0.055400
;6360537;1560513622330626;0.002665;-0.445513;96;12.000000;0.052903;0.048746;0.055600
;6360538;1560513622331590;0.002665;-0.445468;97;15.000000;0.045345;0.048746;0.055800
;6360539;1560513622332597;0.002638;-0.445407;97;13.000000;0.056682;0.049502;0.055800
;6360540;1560513622333601;0.002611;-0.445361;97;15.000000;0.049124;0.049502;0.056000
;6360541;1560513622334599;0.002611;-0.445300;98;15.000000;0.056682;0.050258;0.056200
;6360542;1560513622335594;0.002638;-0.445239;97;14.000000;0.056682;0.051392;0.056200
;6360543;1560513622336593;0.002640;-0.445193;98;15.000000;0.052903;0.051769;0.056400
;6360544;1560513622337595;0.002642;-0.445132;98;16.000000;0.056682;0.052903;0.056600
;6360545;1560513622338604;0.002643;-0.445071;97;15.000000;0.060461;0.054037;0.056600
;6360546;1560513622339593;0.002645;-0.445010;97;16.000000;0.056682;0.054415;0.056800
;6360547;1560513622340605;0.002645;-0.444949;97;16.000000;0.060461;0.055170;0.057000
;6360548;1560513622341603;0.002643;-0.444888;97;16.000000;0.060461;0.056682;0.057200
;6360549;1560513622342585;0.002643;-0.444827;97;17.000000;0.060461;0.057060;0.057200
;6360550;1560513622343588;0.002643;-0.444766;97;16.000000;0.064239;0.058571;0.057400
;6360551;1560513622344589;0.002643;-0.444705;96;16.000000;0.060461;0.058949;0.057600
;6360552;1560513622345633;0.002534;-0.444644;96;17.000000;0.060461;0.059327;0.057600
;6360553;1560513622346594;0.002423;-0.444583;96;17.000000;0.064239;0.060461;0.057800
;6360554;1560513622347597;0.002398;-0.444522;95;16.000000;0.064239;0.061216;0.058000
;6360555;1560513622348592;0.002373;-0.444461;95;17.000000;0.060461;0.061216;0.058200
;6360556;1560513622349595;0.002324;-0.444400;95;16.000000;0.064239;0.061972;0.058200
;6360557;1560513622350604;0.002275;-0.444338;94;17.000000;0.060461;0.061972;0.058400
;6360558;1560513622351602;0.002324;-0.444277;94;16.000000;0.064239;0.062350;0.058600
;6360559;1560513622352595;0.002373;-0.444216;94;17.000000;0.060461;0.062350;0.058600
;6360560;1560513622353595;0.002398;-0.444155;94;16.000000;0.064239;0.062350;0.058800
;6360561;1560513622354627;0.002423;-0.444094;94;16.000000;0.060461;0.062350;0.059000
;6360562;1560513622355590;0.002496;-0.444033;94;17.000000;0.060461;0.062350;0.059200
;6360563;1560513622356583;0.002569;-0.443972;93;16.000000;0.064239;0.062350;0.059200
;6360564;1560513622357590;0.002569;-0.443911;93;16.000000;0.060461;0.061972;0.059400
;6360565;1560513622358595;0.002603;-0.443850;93;16.000000;0.060461;0.061972;0.059600
;6360566;1560513622359595;0.002636;-0.443789;93;16.000000;0.060461;0.061594;0.059600
;6360567;1560513622360613;0.002789;-0.443728;93;17.000000;0.060461;0.061594;0.059800
;6360568;1560513622361602;0.002943;-0.443652;94;16.000000;0.064239;0.061594;0.060000
;6360569;1560513622362615;0.002982;-0.443591;94;16.000000;0.060461;0.061594;0.060000
;6360570;1560513622363613;0.003021;-0.443530;94;16.000000;0.060461;0.061216;0.060200
;6360571;1560513622364607;0.003021;-0.443469;94;16.000000;0.060461;0.061216;0.060400
;6360572;1560513622365608;0.003021;-0.443408;94;16.000000;0.060461;0.061216;0.060600
;6360573;1560513622366600;0.003021;-0.443347;94;16.000000;0.060461;0.060839;0.060600
;6360574;1560513622367602;0.003021;-0.443286;95;17.000000;0.060461;0.060839;0.060800
;6360575;1560513622368607;0.002973;-0.443225;95;16.000000;0.064239;0.061216;0.061000
;6360576;1560513622369609;0.002926;-0.443164;95;16.000000;0.060461;0.061216;0.061200
;6360577;1560513622370607;0.002926;-0.443103;95;16.000000;0.060461;0.061216;0.061200
;6360578;1560513622371599;0.002491;-0.443041;95;17.000000;0.060461;0.060839;0.061200
;6360579;1560513622372598;0.002057;-0.442980;96;16.000000;0.064239;0.061216;0.061400
;6360580;1560513622373597;0.002057;-0.442919;96;16.000000;0.060461;0.061216;0.061600
;6360581;1560513622374596;0.002057;-0.442874;96;16.000000;0.060461;0.061216;0.061800
;6360582;1560513622375594;0.002057;-0.442813;96;17.000000;0.060461;0.061216;0.061800
;6360583;1560513622376589;0.002057;-0.442736;97;16.000000;0.064239;0.061594;0.062000
;6360584;1560513622377645;0.002581;-0.442675;97;17.000000;0.060461;0.061594;0.062200
;6360585;1560513622378626;0.003105;-0.442614;97;17.000000;0.064239;0.061594;0.062200
;6360586;1560513622379601;0.003116;-0.442553;97;16.000000;0.064239;0.061972;0.062400
;6360587;1560513622380602;0.003116;-0.442492;97;16.000000;0.060461;0.061972;0.062600
;6360588;1560513622381623;0.003116;-0.442431;97;17.000000;0.060461;0.061972;0.062600
;6360589;1560513622382598;0.003116;-0.442370;98;17.000000;0.064239;0.061972;0.062800
;6360590;1560513622383604;0.003116;-0.442309;98;16.000000;0.064239;0.062350;0.063000
;6360591;1560513622384606;0.002823;-0.442248;98;17.000000;0.060461;0.062350;0.063200
;6360592;1560513622385615;0.002517;-0.442172;98;17.000000;0.064239;0.062728;0.063200
;6360593;1560513622386603;0.002298;-0.442111;98;16.000000;0.064239;0.062728;0.063400
;6360594;1560513622387599;0.002079;-0.442050;99;18.000000;0.060461;0.062728;0.063600
;6360595;1560513622388628;0.001997;-0.441973;99;17.000000;0.068018;0.063106;0.063600
;6360596;1560513622389602;0.001914;-0.441912;99;18.000000;0.064239;0.063106;0.063800
;6360597;1560513622390608;0.001895;-0.441851;99;17.000000;0.068018;0.063862;0.064000
;6360598;1560513622391601;0.001895;-0.441790;99;17.000000;0.064239;0.064239;0.064000
;6360599;1560513622392607;0.001895;-0.441714;99;18.000000;0.064239;0.064239;0.064200
;6360600;1560513622393606;0.001895;-0.441653;99;17.000000;0.068018;0.064617;0.064400
;6360601;1560513622394607;0.001914;-0.441577;99;19.000000;0.064239;0.064995;0.064600
;6360602;1560513622395623;0.002003;-0.441516;99;18.000000;0.071797;0.065751;0.064600
;6360603;1560513622396657;0.002092;-0.441439;99;17.000000;0.068018;0.066129;0.064800
;6360604;1560513622397612;0.002324;-0.441378;99;18.000000;0.064239;0.066507;0.064800
;6360605;1560513622398605;0.002556;-0.441302;99;18.000000;0.068018;0.066507;0.065000
;6360606;1560513622399604;0.002556;-0.441256;99;18.000000;0.068018;0.066885;0.065000
;6360607;1560513622400611;0.002556;-0.441195;99;17.000000;0.068018;0.066885;0.065200
;6360608;1560513622401604;0.002556;-0.441119;99;18.000000;0.064239;0.066885;0.065400
;6360609;1560513622402597;0.002556;-0.441058;99;17.000000;0.068018;0.067262;0.065400
;6360610;1560513622403602;0.002433;-0.440982;99;18.000000;0.064239;0.066885;0.065400
;6360611;1560513622404601;0.002309;-0.440921;99;17.000000;0.068018;0.067262;0.065600
;6360612;1560513622405598;0.002080;-0.440859;99;17.000000;0.064239;0.066507;0.065800
;6360613;1560513622406594;0.002066;-0.440798;99;17.000000;0.064239;0.066129;0.065800
;6360614;1560513622407600;0.002066;-0.440722;99;18.000000;0.064239;0.066129;0.066000
;6360615;1560513622408695;0.002066;-0.440661;99;16.000000;0.068018;0.066129;0.066200
;6360616;1560513622409608;0.002066;-0.440600;100;17.000000;0.060461;0.065373;0.066400
;6360617;1560513622410704;0.002066;-0.440524;100;17.000000;0.064239;0.064995;0.066400
;6360618;1560513622411697;0.002280;-0.440463;100;17.000000;0.064239;0.064995;0.066600
;6360619;1560513622412619;0.002480;-0.440402;101;17.000000;0.064239;0.064617;0.066800
;6360620;1560513622413607;0.002679;-0.440341;101;18.000000;0.064239;0.064617;0.066800
;6360621;1560513622414606;0.002679;-0.440264;101;17.000000;0.068018;0.064617;0.067000
;6360622;1560513622415609;0.002679;-0.440203;102;18.000000;0.064239;0.064617;0.067200
;6360623;1560513622416605;0.002679;-0.440127;102;17.000000;0.068018;0.064995;0.067200
;6360624;1560513622417605;0.002679;-0.440066;102;18.000000;0.064239;0.064995;0.067400
;6360625;1560513622418603;0.002660;-0.440005;103;18.000000;0.068018;0.064995;0.067600
;6360626;1560513622419601;0.002640;-0.439929;103;18.000000;0.068018;0.065751;0.067600
;6360627;1560513622420643;0.002640;-0.439868;103;18.000000;0.068018;0.066129;0.067600
;6360628;1560513622421603;0.002473;-0.439791;103;19.000000;0.068018;0.066507;0.067800
;6360629;1560513622422598;0.002305;-0.439730;103;19.000000;0.071797;0.067262;0.067800
;6360630;1560513622423598;0.002208;-0.439669;103;18.000000;0.071797;0.068018;0.068000
;6360631;1560513622424636;0.002111;-0.439593;103;19.000000;0.068018;0.068018;0.068200
;6360632;1560513622425602;0.002111;-0.439532;103;19.000000;0.071797;0.068774;0.068200
;6360633;1560513622426598;0.002111;-0.439456;103;19.000000;0.071797;0.069152;0.068400
;6360634;1560513622427599;0.002111;-0.439379;103;19.000000;0.071797;0.069908;0.068600
;6360635;1560513622428624;0.002111;-0.439303;103;18.000000;0.071797;0.070285;0.068600
;6360636;1560513622429683;0.002111;-0.439242;103;19.000000;0.068018;0.070285;0.068800
;6360637;1560513622430614;0.002111;-0.439166;103;19.000000;0.071797;0.070663;0.069000
;6360638;1560513622431627;0.002056;-0.439089;103;19.000000;0.071797;0.071041;0.069200
;6360639;1560513622432692;0.002095;-0.439013;102;18.000000;0.071797;0.071041;0.069200
;6360640;1560513622433610;0.002187;-0.438952;103;20.000000;0.068018;0.070663;0.069400
;6360641;1560513622434609;0.002187;-0.438876;103;19.000000;0.075576;0.071419;0.069600
;6360642;1560513622435640;0.002115;-0.438800;102;18.000000;0.071797;0.071419;0.069600
;6360643;1560513622436637;0.002062;-0.438738;103;19.000000;0.068018;0.071041;0.069800
;6360644;1560513622437641;0.002062;-0.438662;103;18.000000;0.071797;0.071041;0.070000
;6360645;1560513622438620;0.002043;-0.438586;103;19.000000;0.068018;0.070663;0.070000
;6360646;1560513622439630;0.002043;-0.438525;103;19.000000;0.071797;0.071041;0.070200
;6360647;1560513622440624;0.002043;-0.438449;103;18.000000;0.071797;0.071041;0.070400
;6360648;1560513622441632;0.002043;-0.438372;103;19.000000;0.068018;0.070663;0.070600
;6360649;1560513622442620;0.001969;-0.438311;103;17.000000;0.071797;0.070663;0.070600
;6360650;1560513622443605;0.001896;-0.438250;104;18.000000;0.064239;0.070285;0.070800
;6360651;1560513622444599;0.001763;-0.438174;104;18.000000;0.068018;0.069530;0.071000
;6360652;1560513622445631;0.001763;-0.438098;104;17.000000;0.068018;0.069152;0.071000
;6360653;1560513622446608;0.001763;-0.438052;105;18.000000;0.064239;0.068774;0.071200
;6360654;1560513622447611;0.001743;-0.437991;105;18.000000;0.068018;0.068396;0.071400
;6360655;1560513622448605;0.001743;-0.437915;106;18.000000;0.068018;0.068396;0.071600
;6360656;1560513622449612;0.001743;-0.437853;106;18.000000;0.068018;0.068018;0.071600
;6360657;1560513622450608;0.001856;-0.437777;106;18.000000;0.068018;0.067640;0.071800
;6360658;1560513622451615;0.001856;-0.437716;107;18.000000;0.068018;0.067640;0.072000
;6360659;1560513622452634;0.001856;-0.437640;107;18.000000;0.068018;0.067262;0.072200
;6360660;1560513622453606;0.001856;-0.437579;108;19.000000;0.068018;0.067640;0.072200
;6360661;1560513622454610;0.001856;-0.437503;108;19.000000;0.071797;0.068018;0.072400
;6360662;1560513622455610;0.001845;-0.437426;109;20.000000;0.071797;0.068396;0.072600
;6360663;1560513622456604;0.001834;-0.437350;109;19.000000;0.075576;0.069530;0.072600
;6360664;1560513622457608;0.001788;-0.437289;109;20.000000;0.071797;0.069908;0.072800
;6360665;1560513622458603;0.001742;-0.437197;109;20.000000;0.075576;0.070663;0.073000
;6360666;1560513622459602;0.001742;-0.437136;109;20.000000;0.075576;0.071419;0.073000
;6360667;1560513622460604;0.001620;-0.437045;109;22.000000;0.075576;0.072175;0.073200
;6360668;1560513622461632;0.001499;-0.436968;109;20.000000;0.083133;0.073686;0.073200
;6360669;1560513622462650;0.001486;-0.436892;109;21.000000;0.075576;0.074442;0.073400
;6360670;1560513622463605;0.001473;-0.436816;108;21.000000;0.079355;0.075576;0.073600
;6360671;1560513622464608;0.001473;-0.436740;108;21.000000;0.079355;0.076332;0.073800
;6360672;1560513622465609;0.001473;-0.436648;108;21.000000;0.079355;0.077087;0.073800
;6360673;1560513622466607;0.001473;-0.436572;108;21.000000;0.079355;0.077465;0.074000
;6360674;1560513622467603;0.001473;-0.436495;107;22.000000;0.079355;0.078221;0.074200
;6360675;1560513622468634;0.001576;-0.436419;107;21.000000;0.083133;0.078977;0.074200
;6360676;1560513622469629;0.001576;-0.436343;107;22.000000;0.079355;0.079355;0.074400
;6360677;1560513622470618;0.001576;-0.436267;106;20.000000;0.083133;0.080110;0.074600
;6360678;1560513622471617;0.001616;-0.436175;106;21.000000;0.075576;0.079355;0.074800
;6360679;1560513622472631;0.001616;-0.436099;106;21.000000;0.079355;0.079732;0.074800
;6360680;1560513622473630;0.001616;-0.436022;106;21.000000;0.079355;0.079732;0.075000
;6360681;1560513622474662;0.001554;-0.435946;106;20.000000;0.079355;0.079732;0.075200
;6360682;1560513622475647;0.001445;-0.435870;106;21.000000;0.075576;0.079355;0.075400
;6360683;1560513622476605;0.001337;-0.435778;105;22.000000;0.079355;0.079355;0.075400
;6360684;1560513622477608;0.001337;-0.435702;105;20.000000;0.083133;0.079732;0.075400
;6360685;1560513622478619;0.001337;-0.435626;105;22.000000;0.075576;0.078977;0.075600
;6360686;1560513622479609;0.001337;-0.435534;105;21.000000;0.083133;0.079355;0.075800
;6360687;1560513622480606;0.001337;-0.435458;105;20.000000;0.079355;0.078977;0.075800
;6360688;1560513622481642;0.001296;-0.435382;105;21.000000;0.075576;0.078977;0.076000
;6360689;1560513622482610;0.001255;-0.435305;106;21.000000;0.079355;0.078977;0.076200
;6360690;1560513622483612;0.001241;-0.435229;106;21.000000;0.079355;0.078977;0.076400
;6360691;1560513622484605;0.001228;-0.435137;106;20.000000;0.079355;0.078977;0.076400
;6360692;1560513622485606;0.001228;-0.435076;106;21.000000;0.075576;0.078977;0.076600
;6360693;1560513622486603;0.001156;-0.434985;106;22.000000;0.079355;0.078977;0.076800
;6360694;1560513622487602;0.001084;-0.434909;106;19.000000;0.083133;0.078977;0.076800
;6360695;1560513622488603;0.001084;-0.434848;106;21.000000;0.071797;0.078599;0.077000
;6360696;1560513622489604;0.001084;-0.434771;107;21.000000;0.079355;0.078221;0.077200
;6360697;1560513622490602;0.001084;-0.434695;107;20.000000;0.079355;0.078221;0.077400
;6360698;1560513622491617;0.001084;-0.434603;107;21.000000;0.075576;0.078221;0.077400
;6360699;1560513622492610;0.001110;-0.434527;107;20.000000;0.079355;0.078221;0.077600
;6360700;1560513622493608;0.001137;-0.434451;108;21.000000;0.075576;0.077843;0.077800
;6360701;1560513622494615;0.001190;-0.434374;108;21.000000;0.079355;0.077843;0.077800
;6360702;1560513622495625;0.001190;-0.434298;108;21.000000;0.079355;0.078221;0.078000
;6360703;1560513622496609;0.001190;-0.434207;109;21.000000;0.079355;0.078221;0.078200
;6360704;1560513622497606;0.001190;-0.434130;109;21.000000;0.079355;0.077843;0.078400
;6360705;1560513622498604;0.001190;-0.434054;109;22.000000;0.079355;0.078599;0.078400
;6360706;1560513622499607;0.001177;-0.433962;109;22.000000;0.083133;0.078977;0.078600
;6360707;1560513622500633;0.001111;-0.433886;109;21.000000;0.083133;0.079355;0.078800
;6360708;1560513622501629;0.001004;-0.433810;109;22.000000;0.079355;0.079732;0.078800
;6360709;1560513622502622;0.000897;-0.433718;109;21.000000;0.083133;0.080110;0.079000
;6360710;1560513622503618;0.000877;-0.433642;109;22.000000;0.079355;0.080488;0.079000
;6360711;1560513622504621;0.000856;-0.433566;109;22.000000;0.083133;0.080866;0.079200
;6360712;1560513622505631;0.000856;-0.433474;110;22.000000;0.083133;0.081244;0.079400
;6360713;1560513622506634;0.000856;-0.433383;109;21.000000;0.083133;0.081622;0.079400
;6360714;1560513622507603;0.000856;-0.433306;109;23.000000;0.079355;0.081622;0.079600
;6360715;1560513622508638;0.000854;-0.433245;109;21.000000;0.086912;0.082378;0.079800
;6360716;1560513622509606;0.000854;-0.433154;110;22.000000;0.079355;0.082000;0.080000
;6360717;1560513622510602;0.000856;-0.433077;109;21.000000;0.083133;0.082000;0.080000
;6360718;1560513622511617;0.000905;-0.433001;110;22.000000;0.079355;0.082000;0.080200
;6360719;1560513622512620;0.000953;-0.432910;110;21.000000;0.083133;0.082000;0.080400
;6360720;1560513622513647;0.000953;-0.432833;110;22.000000;0.079355;0.082000;0.080400
;6360721;1560513622514657;0.000953;-0.432742;110;21.000000;0.083133;0.082000;0.080600
;6360722;1560513622515664;0.000953;-0.432665;110;22.000000;0.079355;0.081622;0.080800
;6360723;1560513622516645;0.000903;-0.432574;110;22.000000;0.083133;0.081622;0.081000
;6360724;1560513622517652;0.000852;-0.432498;110;22.000000;0.083133;0.082000;0.081000
;6360725;1560513622518649;0.000721;-0.432421;111;21.000000;0.083133;0.081622;0.081200
;6360726;1560513622519648;0.000589;-0.432330;111;22.000000;0.079355;0.081622;0.081400
;6360727;1560513622520648;0.000572;-0.432254;111;23.000000;0.083133;0.081622;0.081400
;6360728;1560513622521649;0.000554;-0.432162;111;22.000000;0.086912;0.082378;0.081600
;6360729;1560513622522648;0.000428;-0.432086;111;23.000000;0.083133;0.082378;0.081800
;6360730;1560513622523651;0.000364;-0.431994;112;22.000000;0.086912;0.083133;0.082000
;6360731;1560513622524655;0.000364;-0.431903;111;23.000000;0.083133;0.083133;0.082000
;6360732;1560513622525650;0.000311;-0.431811;112;22.000000;0.086912;0.083889;0.082200
;6360733;1560513622526648;0.000311;-0.431735;112;24.000000;0.083133;0.083889;0.082400
