Timestamp,RobotUnitObserver.SensorDevices.TestBenchMotor_targetPWM,RobotUnitObserver.SensorDevices.TestBenchMotor_rawVelocity,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.ControlDevices.TestBenchMotor_ControlMode_Position1DoF_filteredVelocity,RobotUnitObserver.ControlDevices.TestBenchMotor_velocity
130588,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.52691568896728e-10,nan
130607,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.8563729515936e-11,nan
130608,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-1.8563729515936e-11,nan
130609,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-6.47277214288621e-12,nan
130610,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-6.47277214288621e-12,nan
130630,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-7.08244160128014e-13,nan
130630,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-7.08244160128014e-13,nan
130631,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-7.08244160128014e-13,nan
130632,-283,0,0.611479759216309,0.837623834609985,2.37562942504883,-7.08244160128014e-13,nan
130671,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-8.61059527703853e-14,nan
130671,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.04684733315072e-14,nan
130672,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.04684733315072e-14,nan
130673,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.04684733315072e-14,nan
130693,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.27272192417072e-15,nan
130694,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.27272192417072e-15,nan
130695,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.27272192417072e-15,nan
130696,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.27272192417072e-15,nan
130697,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.27272192417072e-15,nan
130717,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.54733268640958e-16,nan
130735,-295,0,0.616385698318481,0.866032719612122,2.35513758659363,-1.54733268640958e-16,nan
